id,Account,Value,Feature
23265267,Credit Card,0.0206242620429,Consistency
23274630,Credit Card,0.0200008779755699,Consistency
23281647,Credit Card,0.01996916620082,Consistency
23295700,Credit Card,0.0201038393869117,Consistency
23304928,Credit Card,0.0212568620947224,Consistency
23309443,Credit Card,0.0202316982034371,Consistency
23312825,Credit Card,0.0207974439296818,Consistency
23316220,Credit Card,0.0208450329854726,Consistency
23320030,Credit Card,0.0200786740802667,Consistency
23321703,Credit Card,0.0209333626875792,Consistency
23327372,Credit Card,0.0201029843105032,Consistency
23343523,Credit Card,0.0210075399832196,Consistency
23343583,Credit Card,0.0209339579436251,Consistency
23344609,Credit Card,0.0198641479883153,Consistency
23346278,Credit Card,0.0212016327890401,Consistency
23360273,Credit Card,0.0199910839646388,Consistency
23387165,Credit Card,0.0205141773989782,Consistency
23387947,Credit Card,0.0205101606464324,Consistency
23393968,Credit Card,0.0202479197775641,Consistency
23394046,Credit Card,0.0198102441696535,Consistency
23398847,Credit Card,0.0207948136193777,Consistency
23403066,Credit Card,0.0203751617710301,Consistency
23417647,Credit Card,0.0209114436534778,Consistency
23421203,Credit Card,0.0207649189940452,Consistency
23438737,Credit Card,0.0201566190925373,Consistency
23451832,Credit Card,0.0201319300484293,Consistency
23460551,Credit Card,0.0201076355513695,Consistency
23469884,Credit Card,0.019850051628905,Consistency
23489073,Credit Card,0.0206548980458667,Consistency
23489972,Credit Card,0.0199958217885279,Consistency
23517659,Credit Card,0.0200119802517047,Consistency
23524546,Credit Card,0.0214940932613744,Consistency
23552152,Credit Card,0.0209929025207264,Consistency
23552880,Credit Card,0.019581870377768,Consistency
23558112,Credit Card,0.0207910927194093,Consistency
23563683,Credit Card,0.0205994078135099,Consistency
23574028,Credit Card,0.0209575793058137,Consistency
23575735,Credit Card,0.0207851862685074,Consistency
23579955,Credit Card,0.0205081435966804,Consistency
23586015,Credit Card,0.0210000034637462,Consistency
23620710,Credit Card,0.0200630058923164,Consistency
23620744,Credit Card,0.0207967579783361,Consistency
23622437,Credit Card,0.0201433107090731,Consistency
23627318,Credit Card,0.0208406511642124,Consistency
23635785,Credit Card,0.0208924923406138,Consistency
23638789,Credit Card,0.0209929025207264,Consistency
23643272,Credit Card,0.0205241956610055,Consistency
23647433,Credit Card,0.0209439941282817,Consistency
23656003,Credit Card,0.0203328790314504,Consistency
23663701,Credit Card,0.0196255248598716,Consistency
23664037,Credit Card,0.0199534132087518,Consistency
23670613,Credit Card,0.0200023664637252,Consistency
23680741,Credit Card,0.0201840200763055,Consistency
23681507,Credit Card,0.0207162076339132,Consistency
23691616,Credit Card,0.0194992348690994,Consistency
23693217,Credit Card,0.0204984397221516,Consistency
23698789,Credit Card,0.0209929025207264,Consistency
23699522,Credit Card,0.0211315727197223,Consistency
23742801,Credit Card,0.0204666352331368,Consistency
23756821,Credit Card,0.0210011935685447,Consistency
23765001,Credit Card,0.0207265310776245,Consistency
23767720,Credit Card,0.0205859798784871,Consistency
23790550,Credit Card,0.0201325130058373,Consistency
23795959,Credit Card,0.0209244625268161,Consistency
23812637,Credit Card,0.0209018494467769,Consistency
23821859,Credit Card,0.0195625070612379,Consistency
23845000,Credit Card,0.0195980744655798,Consistency
23850990,Credit Card,0.0199169185573865,Consistency
23856787,Credit Card,0.0200975671651349,Consistency
23862203,Credit Card,0.0201674652469228,Consistency
23872801,Credit Card,0.0210867787956163,Consistency
23877421,Credit Card,0.0202454970972338,Consistency
23889284,Credit Card,0.0206470567988526,Consistency
23890963,Credit Card,0.0200873443394458,Consistency
23891752,Credit Card,0.0211802826137393,Consistency
23895547,Credit Card,0.0212161579522128,Consistency
23902978,Credit Card,0.0198848066591352,Consistency
23903955,Credit Card,0.0207053832651327,Consistency
23904701,Credit Card,0.0202241303170289,Consistency
23907218,Credit Card,0.0203545722722062,Consistency
23935763,Credit Card,0.0199752093899677,Consistency
23938227,Credit Card,0.0208186770495363,Consistency
23945243,Credit Card,0.020379093257316,Consistency
23949500,Credit Card,0.020611391835581,Consistency
23955241,Credit Card,0.0204664393819079,Consistency
23961216,Credit Card,0.02066951106363,Consistency
23973853,Credit Card,0.0205779826216783,Consistency
23974069,Credit Card,0.0201860722441917,Consistency
23989646,Credit Card,0.0212107328412596,Consistency
23990144,Credit Card,0.0203142621213027,Consistency
23991018,Credit Card,0.0201153501052449,Consistency
24001027,Credit Card,0.021881515319911,Consistency
24002285,Credit Card,0.0200209678458504,Consistency
24003751,Credit Card,0.0208660168177562,Consistency
24003834,Credit Card,0.0199237688870511,Consistency
24004692,Credit Card,0.0210000034637462,Consistency
24008168,Credit Card,0.0204439578321468,Consistency
24018493,Credit Card,0.0208658498138379,Consistency
24024038,Credit Card,0.0205649714291766,Consistency
24027342,Credit Card,0.020914697235368,Consistency
24032799,Credit Card,0.0210650729556473,Consistency
24042784,Credit Card,0.0202791117179087,Consistency
24045445,Credit Card,0.0198231083982364,Consistency
24050886,Credit Card,0.020933954856434,Consistency
24053433,Credit Card,0.020180674657914,Consistency
24055712,Credit Card,0.0210445169867976,Consistency
24062689,Credit Card,0.0205881009886987,Consistency
24075969,Credit Card,0.0193844638692042,Consistency
24077349,Credit Card,0.0208097618856829,Consistency
24077598,Credit Card,0.0210823040099398,Consistency
24079330,Credit Card,0.0203371677785288,Consistency
24093699,Credit Card,0.0201466751242957,Consistency
24095440,Credit Card,0.0210790522123461,Consistency
24104989,Credit Card,0.0203850665790152,Consistency
24123529,Credit Card,0.0205037519193164,Consistency
24131060,Credit Card,0.0199990049313241,Consistency
24148830,Credit Card,0.0209784223745599,Consistency
24157576,Credit Card,0.0209863618447375,Consistency
24163079,Credit Card,0.0205535116056444,Consistency
24164389,Credit Card,0.0198918720717974,Consistency
24169982,Credit Card,0.0204011553942866,Consistency
24177399,Credit Card,0.0203515263662965,Consistency
24179595,Credit Card,0.0207755701753051,Consistency
24210556,Credit Card,0.0209929025207264,Consistency
24212942,Credit Card,0.0196813755926574,Consistency
24214449,Credit Card,0.0200645374331031,Consistency
24231842,Credit Card,0.0202624607413924,Consistency
24235880,Credit Card,0.0216383364000355,Consistency
24246903,Credit Card,0.0199864576248457,Consistency
24247034,Credit Card,0.0204848464542463,Consistency
24247183,Credit Card,0.0201975330820439,Consistency
24276864,Credit Card,0.0199601285845065,Consistency
24302810,Credit Card,0.0208539482537777,Consistency
24306601,Credit Card,0.0208746355931638,Consistency
24306969,Credit Card,0.0207806366918112,Consistency
24307998,Credit Card,0.0203794367775492,Consistency
24311391,Credit Card,0.0201082435634789,Consistency
24314444,Credit Card,0.02013971425058,Consistency
24333159,Credit Card,0.0208688657681524,Consistency
24334061,Credit Card,0.0204908716474538,Consistency
24347182,Credit Card,0.0199960517552357,Consistency
24350082,Credit Card,0.020914697235368,Consistency
24404773,Credit Card,0.0199130501629397,Consistency
24411255,Credit Card,0.0209807419961136,Consistency
24413997,Credit Card,0.0209929025207264,Consistency
24421821,Credit Card,0.0207932801284999,Consistency
24430803,Credit Card,0.0201641487679988,Consistency
24449642,Credit Card,0.0204016516279244,Consistency
24450388,Credit Card,0.0203899883110106,Consistency
24470771,Credit Card,0.02033069740485,Consistency
24474440,Credit Card,0.0213290220483837,Consistency
24484957,Credit Card,0.020687015578634,Consistency
24492591,Credit Card,0.0195890003666479,Consistency
24493206,Credit Card,0.0209819283566213,Consistency
24499637,Credit Card,0.0196032167533564,Consistency
24513213,Credit Card,0.0205235490253815,Consistency
24513720,Credit Card,0.0203314820202389,Consistency
24532815,Credit Card,0.0210656605320641,Consistency
24554633,Credit Card,0.0203651267773066,Consistency
24562459,Credit Card,0.0204785165619641,Consistency
24564794,Credit Card,0.0208658498138379,Consistency
24567705,Credit Card,0.0197829202660962,Consistency
24580149,Credit Card,0.0207345976314841,Consistency
24589994,Credit Card,0.0209929025207264,Consistency
24597399,Credit Card,0.0212835688905643,Consistency
24597432,Credit Card,0.0205808823441153,Consistency
24609617,Credit Card,0.020991228071803,Consistency
24615839,Credit Card,0.0206173399802345,Consistency
24619267,Credit Card,0.0199658492748319,Consistency
24634874,Credit Card,0.0202645119718011,Consistency
24647394,Credit Card,0.0209987479172551,Consistency
24648123,Credit Card,0.0203653300531873,Consistency
24651860,Credit Card,0.0209404228871745,Consistency
24656114,Credit Card,0.020053958639334,Consistency
24666059,Credit Card,0.0201465023967531,Consistency
24688898,Credit Card,0.0208425539649825,Consistency
24689992,Credit Card,0.0209929025207264,Consistency
24691284,Credit Card,0.0210884223853687,Consistency
24705308,Credit Card,0.0208746355931638,Consistency
24708859,Credit Card,0.0209929025207264,Consistency
24723275,Credit Card,0.0208418030249196,Consistency
24728849,Credit Card,0.0209929025207264,Consistency
24734730,Credit Card,0.0206145199084491,Consistency
24748460,Credit Card,0.0202870170623489,Consistency
24748570,Credit Card,0.0202651971138745,Consistency
24758536,Credit Card,0.020644136138448,Consistency
24774834,Credit Card,0.0210830707597368,Consistency
24787259,Credit Card,0.0197919643054283,Consistency
24788770,Credit Card,0.0206731738990288,Consistency
24792597,Credit Card,0.0205337415841537,Consistency
24804160,Credit Card,0.0210684993777228,Consistency
24812220,Credit Card,0.0198093175526891,Consistency
24812890,Credit Card,0.0204716496394714,Consistency
24815673,Credit Card,0.0202571298799257,Consistency
24825813,Credit Card,0.0206636838664492,Consistency
24827161,Credit Card,0.0205135725146655,Consistency
24836278,Credit Card,0.0202148437746677,Consistency
24842246,Credit Card,0.0196485898960486,Consistency
24858072,Credit Card,0.0199337457858443,Consistency
24869508,Credit Card,0.0215935246919473,Consistency
24875008,Credit Card,0.0200177960504864,Consistency
24880106,Credit Card,0.0209807419961136,Consistency
24881494,Credit Card,0.020906373402903,Consistency
24886723,Credit Card,0.0208142034209526,Consistency
24890552,Credit Card,0.0193633117733446,Consistency
24891032,Credit Card,0.0194790303770897,Consistency
24912218,Credit Card,0.0201067724772744,Consistency
24916220,Credit Card,0.020497804602568,Consistency
24933108,Credit Card,0.0196383244930426,Consistency
24950963,Credit Card,0.0202007097680554,Consistency
24961187,Credit Card,0.0199854119188289,Consistency
24961446,Credit Card,0.0205156907527198,Consistency
24967927,Credit Card,0.0205413570758145,Consistency
24972902,Credit Card,0.0200043571629366,Consistency
24973243,Credit Card,0.0202931323717403,Consistency
24979609,Credit Card,0.0199890712787603,Consistency
24979917,Credit Card,0.0201954850900162,Consistency
24991051,Credit Card,0.0202358073379295,Consistency
24994223,Credit Card,0.0203442328124963,Consistency
24994873,Credit Card,0.0203513757227445,Consistency
25018594,Credit Card,0.0209929025207264,Consistency
25021520,Credit Card,0.0204267311735815,Consistency
25045073,Credit Card,0.0209789583646105,Consistency
25086927,Credit Card,0.0207249567926045,Consistency
25131042,Credit Card,0.0196129131168144,Consistency
25134067,Credit Card,0.0208690115461394,Consistency
25134619,Credit Card,0.0206759846544142,Consistency
25154144,Credit Card,0.0209987479172551,Consistency
25159081,Credit Card,0.0203015250078696,Consistency
25160095,Credit Card,0.0198587364063687,Consistency
25166007,Credit Card,0.0195976727710022,Consistency
25166682,Credit Card,0.0193868190992196,Consistency
25167286,Credit Card,0.0207476231246478,Consistency
25174729,Credit Card,0.0202359879067553,Consistency
25182610,Credit Card,0.0204855633095226,Consistency
25200460,Credit Card,0.0202011895318291,Consistency
25201550,Credit Card,0.0206139287297751,Consistency
25202971,Credit Card,0.0209441082404134,Consistency
25219415,Credit Card,0.0216986565912124,Consistency
25222203,Credit Card,0.0209929025207264,Consistency
25223828,Credit Card,0.0209656027607331,Consistency
25237310,Credit Card,0.0209929025207264,Consistency
25241591,Credit Card,0.0208746355931638,Consistency
25253624,Credit Card,0.0196252422244713,Consistency
25269272,Credit Card,0.0215730706095655,Consistency
25272235,Credit Card,0.0211058135517711,Consistency
25278769,Credit Card,0.0212442171046618,Consistency
25278908,Credit Card,0.0205495141373296,Consistency
25284795,Credit Card,0.0198506496747516,Consistency
25292693,Credit Card,0.0212542868921292,Consistency
25319541,Credit Card,0.0206168626656869,Consistency
25324989,Credit Card,0.0201526111215827,Consistency
25326085,Credit Card,0.0209970589948559,Consistency
25327147,Credit Card,0.0206999155176594,Consistency
25327903,Credit Card,0.0207428443211882,Consistency
25330847,Credit Card,0.0209091097286487,Consistency
25332025,Credit Card,0.0203160103036662,Consistency
25333093,Credit Card,0.0205645414868418,Consistency
25336553,Credit Card,0.0205096720878327,Consistency
25348676,Credit Card,0.0197762862590448,Consistency
25349230,Credit Card,0.0211704210223341,Consistency
25356325,Credit Card,0.02061967242395,Consistency
25358126,Credit Card,0.0202928353700162,Consistency
25371762,Credit Card,0.0200117164876305,Consistency
25373283,Credit Card,0.0206493911132384,Consistency
25374123,Credit Card,0.0214894943734658,Consistency
25380907,Credit Card,0.0200469435842783,Consistency
25396435,Credit Card,0.0215845993836733,Consistency
25399481,Credit Card,0.02074623631538,Consistency
25412609,Credit Card,0.0198485014644871,Consistency
25415756,Credit Card,0.0206427105410806,Consistency
25423722,Credit Card,0.0204341339475864,Consistency
25431000,Credit Card,0.020316455618683,Consistency
25440630,Credit Card,0.0209927195627417,Consistency
25451112,Credit Card,0.0210576592654286,Consistency
25451293,Credit Card,0.0198659808147174,Consistency
25456228,Credit Card,0.0201360742489839,Consistency
25463203,Credit Card,0.0212732315656876,Consistency
25474748,Credit Card,0.02060431448758,Consistency
25481029,Credit Card,0.0202425774161743,Consistency
25496514,Credit Card,0.0206174003102549,Consistency
25496870,Credit Card,0.0198968619411563,Consistency
25500128,Credit Card,0.0199748626260223,Consistency
25500943,Credit Card,0.0209929025207264,Consistency
25510648,Credit Card,0.0210574954853007,Consistency
25515561,Credit Card,0.0208696696087987,Consistency
25544947,Credit Card,0.0205680943400411,Consistency
25547441,Credit Card,0.020143392969531,Consistency
25549603,Credit Card,0.0209889828158693,Consistency
25567213,Credit Card,0.0209998660937673,Consistency
25568304,Credit Card,0.0208015139694548,Consistency
25571070,Credit Card,0.0199899309184588,Consistency
25572624,Credit Card,0.0209615812807364,Consistency
25582089,Credit Card,0.020498927188684,Consistency
25587151,Credit Card,0.0209983970280966,Consistency
25600486,Credit Card,0.0203498303442486,Consistency
25600499,Credit Card,0.0193435862211819,Consistency
25604232,Credit Card,0.0200168515414434,Consistency
25608645,Credit Card,0.0205552839989878,Consistency
25618261,Credit Card,0.0213387920762994,Consistency
25619031,Credit Card,0.0199839399877392,Consistency
25624417,Credit Card,0.0207148486028731,Consistency
25626002,Credit Card,0.0209929025207264,Consistency
25628272,Credit Card,0.0199369849720561,Consistency
25632210,Credit Card,0.0196719758817021,Consistency
25633394,Credit Card,0.0209929025207264,Consistency
25641519,Credit Card,0.0200416812688191,Consistency
25666537,Credit Card,0.0205649136323972,Consistency
25666725,Credit Card,0.0209929025207264,Consistency
25670737,Credit Card,0.0205129500600188,Consistency
25672998,Credit Card,0.0204277839250359,Consistency
25675447,Credit Card,0.0202416168872697,Consistency
25683902,Credit Card,0.0208322285469711,Consistency
25685796,Credit Card,0.0205447523905111,Consistency
25713225,Credit Card,0.0211550064522427,Consistency
25713771,Credit Card,0.0204631039697841,Consistency
25732441,Credit Card,0.0205762280497778,Consistency
25735837,Credit Card,0.0209992605927924,Consistency
25738165,Credit Card,0.0207465084921242,Consistency
25742355,Credit Card,0.0209929025207264,Consistency
25749221,Credit Card,0.0210464808044065,Consistency
25753664,Credit Card,0.0208664524861158,Consistency
25755161,Credit Card,0.0201494397072162,Consistency
25755499,Credit Card,0.0207241865511689,Consistency
25758593,Credit Card,0.0198091342903038,Consistency
25760450,Credit Card,0.0204067879035145,Consistency
25761629,Credit Card,0.0213762485411395,Consistency
25779909,Credit Card,0.0202445956616058,Consistency
25798052,Credit Card,0.0211672153506258,Consistency
25799124,Credit Card,0.0200620028819075,Consistency
25800429,Credit Card,0.01990301575873,Consistency
25803125,Credit Card,0.0211545291254782,Consistency
25810076,Credit Card,0.0210005150187269,Consistency
25819316,Credit Card,0.0209709284940196,Consistency
25831211,Credit Card,0.0204876814558452,Consistency
25839062,Credit Card,0.0209437651299152,Consistency
25852179,Credit Card,0.0210043751899521,Consistency
25852363,Credit Card,0.0216588265818321,Consistency
25868677,Credit Card,0.0205160036779449,Consistency
25875451,Credit Card,0.0196863254803747,Consistency
25883501,Credit Card,0.0208746355931638,Consistency
25884392,Credit Card,0.0204319832904965,Consistency
25899891,Credit Card,0.0207867482229092,Consistency
25900680,Credit Card,0.0208833260480627,Consistency
25905969,Credit Card,0.0198678752443574,Consistency
25918354,Credit Card,0.0200749808627348,Consistency
25918808,Credit Card,0.020146603478963,Consistency
25927467,Credit Card,0.0208389021113679,Consistency
25934929,Credit Card,0.0209084538331775,Consistency
25939503,Credit Card,0.0215521555451255,Consistency
25944542,Credit Card,0.0211449092733326,Consistency
25987147,Credit Card,0.0208690821210847,Consistency
25992491,Credit Card,0.0210000034637462,Consistency
25998100,Credit Card,0.0206983753133832,Consistency
26009803,Credit Card,0.0197917095016964,Consistency
26016370,Credit Card,0.0199476636185156,Consistency
26023487,Credit Card,0.0201023235374544,Consistency
26034620,Credit Card,0.019661336698117,Consistency
26035995,Credit Card,0.0209977273420441,Consistency
26048285,Credit Card,0.0209469528525643,Consistency
26068954,Credit Card,0.019824491237172,Consistency
26075557,Credit Card,0.0200152667559426,Consistency
26093512,Credit Card,0.0205259690255634,Consistency
26095707,Credit Card,0.0207118925015939,Consistency
26109822,Credit Card,0.0198834658864719,Consistency
26131515,Credit Card,0.0209016039986266,Consistency
26159331,Credit Card,0.0210221056298254,Consistency
26162125,Credit Card,0.019958527001219,Consistency
26163309,Credit Card,0.0202476348437909,Consistency
26167309,Credit Card,0.0210129981388675,Consistency
26167708,Credit Card,0.0211126512470319,Consistency
26171973,Credit Card,0.020397080804836,Consistency
26189321,Credit Card,0.0209114589061095,Consistency
26189825,Credit Card,0.0204651510549298,Consistency
26189980,Credit Card,0.0200174103420138,Consistency
26190714,Credit Card,0.0198318107125979,Consistency
26191911,Credit Card,0.020513433442054,Consistency
26198284,Credit Card,0.0209929025207264,Consistency
26214366,Credit Card,0.0204615745995816,Consistency
26226380,Credit Card,0.0206010608549588,Consistency
26226638,Credit Card,0.020150461302912,Consistency
26232323,Credit Card,0.0203934964822479,Consistency
26232879,Credit Card,0.020302257061445,Consistency
26240487,Credit Card,0.0209929025207264,Consistency
26260567,Credit Card,0.0208746355931638,Consistency
26319215,Credit Card,0.0205181046646952,Consistency
26327151,Credit Card,0.0193929266192933,Consistency
26337425,Credit Card,0.0209131317218256,Consistency
26354540,Credit Card,0.0215719126062386,Consistency
26395165,Credit Card,0.0209720640976485,Consistency
26426036,Credit Card,0.0210290953796308,Consistency
26489484,Credit Card,0.0209929025207264,Consistency
26499017,Credit Card,0.020576857968723,Consistency
26543262,Credit Card,0.019690486537243,Consistency
26555223,Credit Card,0.020795745198237,Consistency
26572073,Credit Card,0.0213275243219003,Consistency
26579301,Credit Card,0.0199878447254733,Consistency
26607318,Credit Card,0.0209987949786857,Consistency
26617594,Credit Card,0.0207519553356821,Consistency
26637069,Credit Card,0.0210070403550929,Consistency
26642478,Credit Card,0.0215051153040945,Consistency
26643221,Credit Card,0.0205440688588187,Consistency
26645356,Credit Card,0.0207633416813131,Consistency
26654198,Credit Card,0.0200005035544832,Consistency
26669474,Credit Card,0.0206354561906516,Consistency
26711512,Credit Card,0.02059124303024,Consistency
26715274,Credit Card,0.0208988213859752,Consistency
26715328,Credit Card,0.0207225072583299,Consistency
26741051,Credit Card,0.0206418470596025,Consistency
26774462,Credit Card,0.0199858009551937,Consistency
26779821,Credit Card,0.0213956582890891,Consistency
26781486,Credit Card,0.0202794968301887,Consistency
26789004,Credit Card,0.0200911409372589,Consistency
26813383,Credit Card,0.0209807419961136,Consistency
26814224,Credit Card,0.0198264215903756,Consistency
26824903,Credit Card,0.0209232715175984,Consistency
26829148,Credit Card,0.0201540985478816,Consistency
26832421,Credit Card,0.020528030695516,Consistency
26859407,Credit Card,0.0204585213813676,Consistency
26886141,Credit Card,0.0199165216639461,Consistency
26895460,Credit Card,0.0214621423692951,Consistency
26905493,Credit Card,0.0221402646260455,Consistency
26928956,Credit Card,0.0205431546669281,Consistency
26960820,Credit Card,0.0199565230150311,Consistency
26996865,Credit Card,0.0214919839308853,Consistency
27013831,Credit Card,0.0207144311404144,Consistency
27018410,Credit Card,0.0205092284931045,Consistency
27020135,Credit Card,0.0208357602033235,Consistency
27022155,Credit Card,0.0200387301319261,Consistency
27028972,Credit Card,0.0206444704471105,Consistency
27030984,Credit Card,0.0206381097484763,Consistency
27037537,Credit Card,0.0206871178559783,Consistency
27038421,Credit Card,0.0208527026619448,Consistency
27039017,Credit Card,0.0205701313997278,Consistency
27040325,Credit Card,0.0206734251433145,Consistency
27070202,Credit Card,0.0209826197202321,Consistency
27095033,Credit Card,0.0209929025207264,Consistency
27096453,Credit Card,0.0208821677624918,Consistency
27112731,Credit Card,0.0210011935685447,Consistency
27113128,Credit Card,0.021680044740298,Consistency
27113607,Credit Card,0.0197212277531599,Consistency
27124106,Credit Card,0.0204871841591624,Consistency
27132314,Credit Card,0.0209807419961136,Consistency
27139598,Credit Card,0.0203967630146826,Consistency
27144747,Credit Card,0.020618229315333,Consistency
27204160,Credit Card,0.0201772263248023,Consistency
27224399,Credit Card,0.020302257061445,Consistency
27256250,Credit Card,0.0208216117588808,Consistency
27263522,Credit Card,0.0207426420107929,Consistency
27273991,Credit Card,0.0209807419961136,Consistency
27331974,Credit Card,0.0216745794956509,Consistency
27333930,Credit Card,0.0204331330098076,Consistency
27365285,Credit Card,0.0209483137525027,Consistency
27371292,Credit Card,0.0203985782075537,Consistency
27424422,Credit Card,0.0210878040336427,Consistency
27445181,Credit Card,0.0214274896141321,Consistency
27446180,Credit Card,0.0203074986365205,Consistency
27455350,Credit Card,0.0198343147372468,Consistency
27503790,Credit Card,0.0203657527076156,Consistency
27538293,Credit Card,0.0209929025207264,Consistency
27541003,Credit Card,0.0195586228975348,Consistency
27565067,Credit Card,0.0207057471367984,Consistency
27565071,Credit Card,0.0205478564758092,Consistency
27570786,Credit Card,0.0207927959772972,Consistency
27571192,Credit Card,0.0209929025207264,Consistency
27603833,Credit Card,0.0207243667647805,Consistency
27604895,Credit Card,0.0206384436007316,Consistency
27606043,Credit Card,0.0216859789250022,Consistency
27630552,Credit Card,0.0214125442209461,Consistency
27634491,Credit Card,0.0209929025207264,Consistency
27636671,Credit Card,0.0207452399197472,Consistency
27703541,Credit Card,0.0204492547606513,Consistency
27710817,Credit Card,0.0198103687973998,Consistency
27739959,Credit Card,0.0205033401581987,Consistency
27766370,Credit Card,0.0210015928426916,Consistency
27766541,Credit Card,0.0197024247010118,Consistency
27781150,Credit Card,0.020673752790465,Consistency
27811494,Credit Card,0.0200588479941648,Consistency
27835263,Credit Card,0.0202388423795206,Consistency
27900262,Credit Card,0.0213529992422624,Consistency
27901796,Credit Card,0.0209929025207264,Consistency
27921290,Credit Card,0.0215276694960726,Consistency
27921838,Credit Card,0.0209929025207264,Consistency
27979674,Credit Card,0.0204662096066161,Consistency
28032512,Credit Card,0.0203421065263849,Consistency
28038952,Credit Card,0.0217984601682133,Consistency
28041597,Credit Card,0.0199027564140972,Consistency
28044455,Credit Card,0.0203296641671037,Consistency
28075383,Credit Card,0.020398744013382,Consistency
28076889,Credit Card,0.0201912283345165,Consistency
28100351,Credit Card,0.0204103213111584,Consistency
28110417,Credit Card,0.0207768799113734,Consistency
28152056,Credit Card,0.0203624483035772,Consistency
28154770,Credit Card,0.0198359331992437,Consistency
28172843,Credit Card,0.0209929025207264,Consistency
28185435,Credit Card,0.0206129212560749,Consistency
28223394,Credit Card,0.0209929025207264,Consistency
28231860,Credit Card,0.0207358068375136,Consistency
28259361,Credit Card,0.0209929025207264,Consistency
28279020,Credit Card,0.0205871210785396,Consistency
28342576,Credit Card,0.0208746355931638,Consistency
28428919,Credit Card,0.0211665473392358,Consistency
28468217,Credit Card,0.020296896616724,Consistency
28484764,Credit Card,0.0202295795610865,Consistency
28490860,Credit Card,0.0206010722141218,Consistency
28493672,Credit Card,0.0208746355931638,Consistency
28499287,Credit Card,0.0209833930106229,Consistency
28499852,Credit Card,0.0197948359682001,Consistency
28537791,Credit Card,0.0208673761543772,Consistency
28552010,Credit Card,0.0214096972066303,Consistency
28565397,Credit Card,0.0210000034637462,Consistency
28620791,Credit Card,0.0204291709752301,Consistency
28621071,Credit Card,0.0206789132958225,Consistency
28642694,Credit Card,0.0209416272532785,Consistency
28664829,Credit Card,0.0194846281761755,Consistency
28679860,Credit Card,0.02028112060225,Consistency
28680239,Credit Card,0.0208746355931638,Consistency
28756470,Credit Card,0.0209482192149587,Consistency
28784099,Credit Card,0.0197619477441237,Consistency
28876730,Credit Card,0.0204436702284849,Consistency
28885430,Credit Card,0.0204418902820746,Consistency
28901660,Credit Card,0.0207380203698001,Consistency
28905556,Credit Card,0.0208939868168124,Consistency
28956678,Credit Card,0.0214790582713191,Consistency
28963606,Credit Card,0.0203328511809123,Consistency
28973090,Credit Card,0.0209929025207264,Consistency
29033184,Credit Card,0.0205921353910382,Consistency
29037698,Credit Card,0.0209929025207264,Consistency
29084492,Credit Card,0.0202097438150511,Consistency
29089396,Credit Card,0.0200555726902422,Consistency
29108927,Credit Card,0.0210305852725229,Consistency
29123343,Credit Card,0.0201221102257237,Consistency
29126576,Credit Card,0.0197344498125867,Consistency
29172205,Credit Card,0.0200739301685918,Consistency
29280096,Credit Card,0.0209929025207264,Consistency
29281673,Credit Card,0.0204527179859369,Consistency
29323706,Credit Card,0.0203510739183525,Consistency
29347740,Credit Card,0.0203597097115885,Consistency
29351719,Credit Card,0.0201583050373505,Consistency
29379803,Credit Card,0.0201092819665234,Consistency
29390728,Credit Card,0.0209936444511701,Consistency
29399792,Credit Card,0.0206497652992091,Consistency
29400060,Credit Card,0.0209929025207264,Consistency
29400856,Credit Card,0.0209290204021739,Consistency
29426570,Credit Card,0.0206715214033035,Consistency
29429720,Credit Card,0.0211360160544386,Consistency
29429899,Credit Card,0.0212076788996015,Consistency
29439567,Credit Card,0.0205685404171668,Consistency
29462497,Credit Card,0.0209584904629043,Consistency
29472443,Credit Card,0.0203641497683257,Consistency
29480761,Credit Card,0.0209906756994373,Consistency
12463431,Credit Card,0.0153718557881657,Amount
12943181,Credit Card,0.0192937320668657,Amount
13218704,Credit Card,0.0120758863393775,Amount
13383777,Credit Card,0.021833351323891,Amount
13411709,Credit Card,0.013242036250211,Amount
13429583,Credit Card,0.0250424294460295,Amount
13437192,Credit Card,0.0187855270374713,Amount
13446655,Credit Card,0.0188199097672776,Amount
13459465,Credit Card,0.0123584819970853,Amount
13475997,Credit Card,0.0182699507515505,Amount
13485080,Credit Card,0.0221384810565827,Amount
13534268,Credit Card,0.0264436828431325,Amount
13561478,Credit Card,0.02089725121432,Amount
13638730,Credit Card,0.0230175316920123,Amount
13708437,Credit Card,0.0225510849265346,Amount
13720967,Credit Card,0.0168237210243162,Amount
13746906,Credit Card,0.0221649132152901,Amount
13763817,Credit Card,0.0200818251982965,Amount
13865382,Credit Card,0.0142320831424076,Amount
13917361,Credit Card,0.0199624816818049,Amount
13923385,Credit Card,0.0185990052346885,Amount
13941036,Credit Card,0.0170266458434548,Amount
13965474,Credit Card,0.0222104099126935,Amount
14076856,Credit Card,0.0203565395895426,Amount
14079801,Credit Card,0.0212700452214642,Amount
14116173,Credit Card,0.0175129127241017,Amount
14176098,Credit Card,0.0177614399078546,Amount
14180250,Credit Card,0.0179795581523038,Amount
14211067,Credit Card,0.018845519252215,Amount
14229954,Credit Card,0.0250434542078607,Amount
14230204,Credit Card,0.0389900346592749,Amount
14235433,Credit Card,0.0227658124638401,Amount
14321374,Credit Card,0.0159500444316719,Amount
14326093,Credit Card,0.0120138485416188,Amount
14339423,Credit Card,0.0183683941774884,Amount
